id,port,ship,date,duration_nights,lead_in_pp_usd,cruise_total_2,flight_route,flight_2,trip_total_2,official_deep_link,schedule_source,independent_crosscheck_or_note,result
PC5-05,"Port Canaveral, FL",Carnival Glory,2027-03-15,4,469,$938,SFO → MCO → SFO,$860 planning estimate,"$1,798",https://www.carnival.com/itinerary/4-day-the-bahamas-cruise/pt-canaveral/glory/4-days/bm6/?sailDate=03152027,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-06,"Port Canaveral, FL",Disney Wish,2027-03-15,4,4280,"$8,560",SFO → MCO → SFO,$860 planning estimate,"$9,420",https://disneycruise.disney.go.com/cruises-destinations/list/WW0563/4-Night-Bahamian-Cruise-from-Port-Canaveral/2027-03-15-Disney-Wish/,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-07,"Port Canaveral, FL",Explorer of the Seas,2027-03-15,4,549,"$1,098",SFO → MCO → SFO,$860 planning estimate,"$1,958",https://www.royalcaribbean.com/cruises/itinerary/4-night-caribbean-getaway-from-orlando-port-canaveral-on-explorer/EX04PCN-1082066547?sail-date=2027-03-15&currency=USD,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"cruisecompete.com Explorer of the Seas page lists '4 Night - Caribbean Getaway Cruise ... Grand Turk, Turks and Caicos ... 2027 Sails: Mar 15, Mar 29, Apr 12' - EXACT match on cruise name, itinerary and BOTH in-window dates added this pass. *** PRICE IRREGULARITY: a later cruisetimetables re-render of the same day page showed this sailing as '4 Night Eastern Caribbean Cruise' Interior $435, and travelagewest.com shows $354 for Mar 15, versus the $549 captured at build time. Itinerary/date are solid; the interior price is VOLATILE across sources. FLAGGED - see NOTE-P5-04.",VERIFIED
PC5-08,"Port Canaveral, FL",Utopia of the Seas,2027-03-15,4,873,"$1,746",SFO → MCO → SFO,$860 planning estimate,"$2,606",https://www.royalcaribbean.com/cruises/itinerary/4-night-bahamas-perfect-day-from-orlando-port-canaveral-on-utopia/UT04PCN-4069341576?sail-date=2027-03-15&currency=USD,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-09,"Port Canaveral, FL",Carnival Freedom,2027-03-22,5,543,"$1,086",SFO → MCO → SFO,$860 planning estimate,"$1,946",https://www.carnival.com/itinerary/5-day-the-bahamas-cruise/pt-canaveral/freedom/5-days/bme/?sailDate=03222027,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-10,"Port Canaveral, FL",Carnival Glory,2027-03-22,4,524,"$1,048",SFO → MCO → SFO,$860 planning estimate,"$1,908",https://www.carnival.com/itinerary/4-day-the-bahamas-cruise/pt-canaveral/glory/4-days/bmb/?sailDate=03222027,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-11,"Port Canaveral, FL",Disney Wish,2027-03-22,4,4713,"$9,426",SFO → MCO → SFO,$860 planning estimate,"$10,286",https://disneycruise.disney.go.com/cruises-destinations/list/WW0565/4-Night-Bahamian-Cruise-from-Port-Canaveral/2027-03-22-Disney-Wish/,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-12,"Port Canaveral, FL",Norwegian Getaway,2027-03-22,4,429,$858,SFO → MCO → SFO,$860 planning estimate,"$1,718",https://www.ncl.com/vacation-builder?itineraryCode=GETAWAY4PCVNPINASPCV-NIC-GETAWAY4PCVNASNPIPCV&packageId=23468065&stateroomTypeCode=INSIDE&,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-13,"Port Canaveral, FL",Utopia of the Seas,2027-03-22,4,792,"$1,584",SFO → MCO → SFO,$860 planning estimate,"$2,444",https://www.royalcaribbean.com/cruises/itinerary/4-night-bahamas-perfect-day-from-orlando-port-canaveral-on-utopia/UT04PCN-4069341576?sail-date=2027-03-22&currency=USD,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-14,"Port Canaveral, FL",Carnival Glory,2027-03-29,4,544,"$1,088",SFO → MCO → SFO,$860 planning estimate,"$1,948",https://www.carnival.com/itinerary/4-day-the-bahamas-cruise/pt-canaveral/glory/4-days/bma/?sailDate=03292027,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-15,"Port Canaveral, FL",Disney Wish,2027-03-29,4,4824,"$9,648",SFO → MCO → SFO,$860 planning estimate,"$10,508",https://disneycruise.disney.go.com/cruises-destinations/list/WW0567/4-Night-Bahamian-Cruise-from-Port-Canaveral/2027-03-29-Disney-Wish/,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-16,"Port Canaveral, FL",Explorer of the Seas,2027-03-29,4,626,"$1,252",SFO → MCO → SFO,$860 planning estimate,"$2,112",https://www.royalcaribbean.com/cruises/itinerary/4-night-caribbean-getaway-from-orlando-port-canaveral-on-explorer/EX04PCN-1082066547?sail-date=2027-03-29&currency=USD,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
PC5-17,"Port Canaveral, FL",Utopia of the Seas,2027-03-29,4,941,"$1,882",SFO → MCO → SFO,$860 planning estimate,"$2,742",https://www.royalcaribbean.com/cruises/itinerary/4-night-bahamas-perfect-day-from-orlando-port-canaveral-on-utopia/UT04PCN-4069341576?sail-date=2027-03-29&currency=USD,https://www.cruisetimetables.com/cruises-from-port-canaveral-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
MIA5-01,"Miami, FL",Brilliant Lady,2027-03-18,4,636,"$1,272",SFO → MIA → SFO,$844 planning estimate,"$2,116",https://www.virginvoyages.com/book/voyage-planner/pre-checkout?currencyCode=USD&packageCode=4NKW&voyageId=BR2703184NKW,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
MIA5-02,"Miami, FL",Carnival Firenze,2027-03-18,4,458,$916,SFO → MIA → SFO,$844 planning estimate,"$1,760",https://www.carnival.com/itinerary/4-day-the-bahamas-cruise/miami/firenze/4-days/bhp/?sailDate=03182027,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
MIA5-03,"Miami, FL",MSC Poesia,2027-03-18,10,1118,"$2,236",SFO → MIA → SFO,$844 planning estimate,"$3,080",https://www.msccruisesusa.com/itinerary-details/10-nights-southern-caribbean?cruiseid=PO20270318MIAMIA,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
MIA5-04,"Miami, FL",Carnival Sunrise,2027-03-25,4,444,$888,SFO → MIA → SFO,$844 planning estimate,"$1,732",https://www.carnival.com/itinerary/4-day-the-bahamas-cruise/miami/sunrise/4-days/bhq/?sailDate=03252027,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
MIA5-05,"Miami, FL",Freedom of the Seas,2027-03-25,4,569,"$1,138",SFO → MIA → SFO,$844 planning estimate,"$1,982",https://www.royalcaribbean.com/cruises/itinerary/4-night-eastern-caribbean-from-miami-on-freedom/FR04MIA-3280107330?sail-date=2027-03-25&currency=USD,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
TPA5-01,"Tampa, FL",Jewel of the Seas,2027-02-22,5,574,"$1,148",SFO → TPA → SFO,$914 planning estimate,"$2,062",https://www.royalcaribbean.com/cruises/itinerary/5-night-western-caribbean-from-tampa-on-jewel/JW05TPA-1176431029?sail-date=2027-02-22&currency=USD,https://www.cruisetimetables.com/cruises-from-tampa-florida-2027.html,"pcolligan.cruiseone.com (World Travel Holdings feed) lists the Jewel of the Seas 5 Night Western Caribbean round trip Tampa departing 22 Feb 2027 at Interior $573 vs feed $574 - a one-dollar match - with the identical Costa Maya -> Cozumel port sequence. Note other agencies quote $455-$523 for the same sailing, so the lead-in is promo-dependent.",VERIFIED
TPA5-02,"Tampa, FL",Jewel of the Seas,2027-03-08,5,449,$898,SFO → TPA → SFO,$914 planning estimate,"$1,812",https://www.royalcaribbean.com/cruises/itinerary/5-night-western-caribbean-from-tampa-on-jewel/JW05TPA-1176431029?sail-date=2027-03-08&currency=USD,https://www.cruisetimetables.com/cruises-from-tampa-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
TPA5-03,"Tampa, FL",Norwegian Gem,2027-03-08,4,409,$818,SFO → TPA → SFO,$914 planning estimate,"$1,732",https://www.ncl.com/vacation-builder?itineraryCode=GEM4TPANPITPA&packageId=25382895&stateroomTypeCode=INSIDE&,https://www.cruisetimetables.com/cruises-from-tampa-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL5-01,"Galveston, TX",Carnival Breeze,2027-02-22,4,372,$744,SFO → HOU → SFO,$600 planning estimate,"$1,344",https://www.carnival.com/itinerary/4-day-western-caribbean-cruise/galveston/breeze/4-days/glb/?sailDate=02222027,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
FLL5-10,"Fort Lauderdale, FL",Adventure of the Seas,2027-03-21,6,703,"$1,406",SFO → FLL → SFO,$860 planning estimate,"$2,266",https://www.royalcaribbean.com/cruises/itinerary/6-night-western-caribbean-from-fort-lauderdale-on-adventure/AD06FLL-1756957036?sail-date=2027-03-21&currency=USD,https://www.cruisetimetables.com/cruises-from-fort-lauderdale-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
FLL5-11,"Fort Lauderdale, FL",Celebrity Beyond,2027-03-21,7,1303,"$2,606",SFO → FLL → SFO,$860 planning estimate,"$3,466",https://www.celebritycruises.com/itinerary/7-night-grand-cayman-mexico-bahamas-from-fort-lauderdale-on-beyond-BY07W714?sailDate=2027-03-21&packageCode=BY07W714,https://www.cruisetimetables.com/cruises-from-fort-lauderdale-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
FLL5-12,"Fort Lauderdale, FL",Nieuw Amsterdam,2027-03-21,12,1749,"$3,498",SFO → FLL → SFO,$860 planning estimate,"$4,358",https://www.hollandamerica.com/en/us/find-a-cruise/c7f12a/i723,https://www.cruisetimetables.com/cruises-from-fort-lauderdale-florida-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL5-02,"Galveston, TX",Carnival Jubilee,2027-03-14,6,890,"$1,780",SFO → HOU → SFO,$600 planning estimate,"$2,380",https://www.carnival.com/itinerary/6-day-western-caribbean-cruise/galveston/jubilee/6-days/wcp/?sailDate=03142027,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL5-03,"Galveston, TX",MSC Seascape,2027-03-14,7,650,"$1,300",SFO → HOU → SFO,$600 planning estimate,"$1,900",https://www.msccruisesusa.com/itinerary-details/7-nights-western-caribbean?cruiseid=SC20270314GLSGLS,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL5-04,"Galveston, TX",Symphony of the Seas,2027-03-14,7,1094,"$2,188",SFO → HOU → SFO,$600 planning estimate,"$2,788",https://www.royalcaribbean.com/cruises/itinerary/7-night-western-caribbean-from-galveston-on-symphony/SY07GAL-3851841824?sail-date=2027-03-14&currency=USD,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"cruisesheet.com royal-caribbean-symphony-of-the-seas-7-night-galveston-roundtrip-march-14-2027 confirms the 7N Galveston round trip on 14 Mar 2027 with the exact port sequence Costa Maya -> Roatan -> Cozumel, Inside $1,044 vs feed Interior $1,094 (normal drift). icruise.com Symphony March 2027 grid independently lists Mar 14 2027 with the SAME port ORDER (Costa Maya, Roatan, Cozumel) - distinct from the Mar 7/21 sailings which run Roatan first - confirming this is the correct dated itinerary, not a generic one.",VERIFIED
SJU5-01,"San Juan, PR",Crown Princess,2027-02-21,7,679,"$1,358",SFO → SJU → SFO,"$1,064 planning estimate","$2,422",https://www.princess.com/itinerary-details/?voyageCode=3709,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"rolcruise.co.uk cruise 2197539 independently lists the Crown Princess 'Southern Caribbean Adventurer' departing San Juan 21 Feb 2027 for 14 nights and quotes VOYAGE CODE 3709A - an EXACT match to the voyage code captured from the feed, confirming both the 14N variant and the same-day 7N/14N pair. globaljourneys.com separately lists the 7N Crown Princess San Juan sailing on 21 Feb 2027 at Interior US$759 vs feed $679 (agency vs feed drift).",VERIFIED
SJU5-02,"San Juan, PR",Crown Princess,2027-02-21,14,1227,"$2,454",SFO → SJU → SFO,"$1,064 planning estimate","$3,518",https://www.princess.com/itinerary-details/?voyageCode=3709A,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"rolcruise.co.uk cruise 2197539 independently lists the Crown Princess 'Southern Caribbean Adventurer' departing San Juan 21 Feb 2027 for 14 nights and quotes VOYAGE CODE 3709A - an EXACT match to the voyage code captured from the feed, confirming both the 14N variant and the same-day 7N/14N pair. globaljourneys.com separately lists the 7N Crown Princess San Juan sailing on 21 Feb 2027 at Interior US$759 vs feed $679 (agency vs feed drift).",VERIFIED
SJU5-03,"San Juan, PR",Norwegian Prima,2027-02-21,7,1449,"$2,898",SFO → SJU → SFO,"$1,064 planning estimate","$3,962",https://www.ncl.com/vacation-builder?itineraryCode=PRIMA7SJUTOVBASBGISLUPHISTTSJU-NIC-PRIMA7SJUBASBGIPHISLUSTTTOVSJU&packageId=24929584&stateroomTypeCode=INSIDE&,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-04,"San Juan, PR",Vision of the Seas,2027-02-21,7,599,"$1,198",SFO → SJU → SFO,"$1,064 planning estimate","$2,262",https://www.royalcaribbean.com/cruises/itinerary/7-night-southern-caribbean-from-san-juan-on-vision/VI07SJU-1321850104?sail-date=2027-02-21&currency=USD,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-05,"San Juan, PR",Crown Princess,2027-02-28,14,1282,"$2,564",SFO → SJU → SFO,"$1,064 planning estimate","$3,628",https://www.princess.com/itinerary-details/?voyageCode=3710A,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-06,"San Juan, PR",Crown Princess,2027-02-28,7,599,"$1,198",SFO → SJU → SFO,"$1,064 planning estimate","$2,262",https://www.princess.com/itinerary-details/?voyageCode=3710,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-07,"San Juan, PR",Norwegian Prima,2027-02-28,7,1369,"$2,738",SFO → SJU → SFO,"$1,064 planning estimate","$3,802",https://www.ncl.com/vacation-builder?itineraryCode=PRIMA7SJUTOVRSUBGIPHISTTSJU-NIC-PRIMA7SJUBGIPHIRSUSTTTOVSJU&packageId=24929585&stateroomTypeCode=INSIDE&,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-08,"San Juan, PR",Vision of the Seas,2027-02-28,7,719,"$1,438",SFO → SJU → SFO,"$1,064 planning estimate","$2,502",https://www.royalcaribbean.com/cruises/itinerary/7-night-southern-caribbean-from-san-juan-on-vision/VI07SJU-685544967?sail-date=2027-02-28&currency=USD,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-09,"San Juan, PR",Crown Princess,2027-03-07,14,1441,"$2,882",SFO → SJU → SFO,"$1,064 planning estimate","$3,946",https://www.princess.com/itinerary-details/?voyageCode=3711A,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
SJU5-10,"San Juan, PR",Crown Princess,2027-03-07,7,649,"$1,298",SFO → SJU → SFO,"$1,064 planning estimate","$2,362",https://www.princess.com/itinerary-details/?voyageCode=3711,https://www.cruisetimetables.com/cruises-from-san-juan-puerto-rico-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; dedup-checked against master by (port, ship, date, nights)",VERIFIED
